GEOID20,C000,CNS15,CNS16,CNS17,CNS18
060590218323020,4,0,0,0,0
060590218323021,8,0,0,0,0
060590218323022,5,0,2,0,0
060590219031001,67,0,17,0,34
060590219031003,5,0,4,0,0
060590219031006,107,74,0,3,0
060590219031007,3,0,0,0,0
060590219031008,36,0,0,0,0
060590219031009,19,0,3,0,0
060590219031011,91,8,2,0,33
060590219031012,23,0,5,0,0
060590219032000,40,0,40,0,0
060590219032002,5,0,5,0,0
060590219032003,11,0,1,0,0
060590219032004,10,0,3,0,0
060590219032005,4,0,4,0,0
060590219032007,2,0,0,0,0
060590219032009,7,0,0,0,0
060590219032010,8,0,3,0,0
060590219032011,2,0,2,0,0
060590219033001,2,0,2,0,0
060590219033004,1,0,1,0,0
060590219033005,56,0,4,0,0
060590219033006,16,0,4,0,0
060590219033008,340,0,340,0,0
060590219033010,1,0,0,0,0
060590219051003,308,257,12,0,0
060590219051004,12,0,3,0,0
060590219051005,1,0,1,0,0
060590219051006,4,0,2,0,0
060590219051007,2,1,1,0,0
060590219051008,25,0,0,0,0
060590219051011,5,0,1,2,0
060590219051012,19,0,14,0,0
060590219052000,351,0,0,0,0
060590219052001,302,0,0,0,0
060590219052002,79,0,0,0,0
060590219052005,247,0,0,0,0
060590219052006,18,0,0,0,0
060590219052013,29,0,2,0,0
060590219052015,5,0,0,0,0
060590219052016,8,1,0,0,0
060590219052017,5,2,0,3,0
060590219052018,26,0,2,0,0
060590219052019,1,0,0,0,0
060590219052020,5,0,0,0,0
060590219053000,3,0,3,0,0
060590219053001,6,0,0,0,5
060590219053002,17,0,4,0,0
060590219053003,15,0,2,0,12
060590219053004,25,0,22,0,0
060590219054000,601,0,13,5,89
060590219054002,7,0,1,0,0
060590219054003,210,0,0,0,166
060590219054006,6,0,0,0,3
060590219054007,1,0,1,0,0
060590219054011,421,25,56,17,160
060590219121000,43,0,9,0,0
060590219121001,7,0,2,0,0
060590219121002,21,0,0,0,0
060590219121003,5,0,0,5,0
060590219121004,4,0,0,0,0
060590219121006,2,0,0,0,0
060590219122002,7,0,1,0,0
060590219122003,18,0,3,0,0
060590219122004,60,0,1,0,59
060590219122011,33,0,2,0,0
060590219122012,4,0,0,0,0
060590219122013,1,0,0,0,0
060590219122014,17,0,0,0,0
060590219122016,26,0,0,0,0
060590219122017,2,0,0,0,0
060590219122019,6,0,0,0,0
060590219122020,6,0,0,0,0
060590219122021,1,0,0,0,0
060590219122023,5,0,1,0,0
060590219123000,61,0,35,1,0
060590219123002,3,0,0,0,0
060590219123005,33,0,9,0,0
060590219123007,1,0,0,0,0
060590219123008,2,0,0,0,0
060590219123010,6,0,0,0,0
060590219123011,4,0,4,0,0
060590219123013,73,0,0,0,0
060590219131000,45,45,0,0,0
060590219131007,2,0,0,0,0
060590219131008,8,0,2,0,0
060590219131012,5,0,2,0,0
060590219131013,1,0,1,0,0
060590219132000,30,0,24,0,0
060590219132001,91,85,4,0,0
060590219132003,9,0,0,0,0
060590219132004,8,0,7,0,0
060590219132005,39,35,2,0,0
060590219132007,3,0,3,0,0
060590219132012,3,0,0,0,0
060590219132013,2,0,2,0,0
060590219132014,3,0,0,0,0
060590219132017,6,0,1,0,0
060590219133002,1,0,1,0,0
060590219133003,3,0,3,0,0
060590219133006,2,0,2,0,0
060590219133007,2,0,0,0,0
060590219133008,4,0,3,0,0
060590219133009,6,0,2,0,0
060590219133010,2,0,2,0,0
060590219133011,1,0,1,0,0
060590219133012,1,0,0,0,0
060590219133016,27,0,19,0,7
060590219133018,10,0,10,0,0
060590219134000,9,0,2,0,0
060590219134006,44,20,2,0,0
060590219134007,2,0,2,0,0
060590219134009,5,0,1,0,0
060590219134010,1,0,1,0,0
060590219134012,11,0,6,0,0
060590219134013,6,0,2,0,0
060590219134015,65,0,0,0,34
060590219134016,13,0,0,0,0
060590219134017,41,0,0,0,13
060590219134018,159,0,4,0,49
060590219134019,51,0,0,0,47
060590219134020,37,0,0,0,27
060590219134021,39,0,4,0,0
060590219134022,2,0,2,0,0
060590219141000,99,2,0,0,55
060590219141001,1,0,0,0,0
060590219141002,22,0,11,0,0
060590219141003,45,0,0,0,0
060590219141004,3,0,0,0,0
060590219141005,1,0,0,0,1
060590219141006,6,0,1,0,0
060590219141007,37,0,11,0,0
060590219141008,1,0,0,0,0
060590219141009,4,0,0,0,0
060590219141010,1,0,1,0,0
060590219141011,1,0,1,0,0
060590219141012,148,0,1,0,6
060590219141013,2,0,2,0,0
060590219141014,3,0,3,0,0
060590219141015,2,0,2,0,0
060590219142000,87,39,0,0,0
060590219142001,2,0,2,0,0
060590219142002,33,0,0,0,0
060590219142004,8,0,5,0,0
060590219142005,2,0,0,0,0
060590219142008,20,0,0,0,0
060590219142011,7,0,2,0,0
060590219142012,6,0,0,0,0
060590219151000,91,0,6,0,0
060590219151002,29,0,1,0,0
060590219151004,1,0,0,0,0
060590219151005,5,0,0,0,0
060590219151006,2,0,0,0,0
060590219152000,9,0,0,0,0
060590219152001,2,0,2,0,0
060590219152002,171,0,0,0,45
060590219152003,4,0,0,0,0
060590219152004,8,0,4,0,0
060590219152011,1,0,0,0,0
060590219152012,4,0,2,0,0
060590219152013,3,0,0,0,0
060590219153001,2,0,0,0,0
060590219153002,44,0,15,0,18
060590219153004,31,0,2,0,29
060590219153005,3,0,0,0,0
060590219153006,1,0,0,0,0
060590219153009,3,0,0,0,0
060590219153011,16,0,12,0,0
060590219154000,109,0,0,0,94
060590219154001,262,0,3,0,47
060590219154002,2,0,0,0,0
060590219154003,9,0,0,0,0
060590219154005,6,0,0,0,0
060590219154006,1,0,0,0,0
060590219154007,1,0,1,0,0
060590219154009,7,0,0,0,0
060590219154010,2,0,0,0,0
060590219154014,4,0,2,0,0
060590219161002,7,0,0,0,0
060590219161003,7,0,1,0,0
060590219161004,6,0,4,0,0
060590219161005,5,0,1,0,0
060590219162000,126,0,123,0,0
060590219162002,3,0,0,0,0
060590219162004,94,0,74,0,0
060590219163000,6,0,1,0,0
060590219163001,9,0,4,0,0
060590219163002,3,0,0,0,0
060590219163003,19,0,0,0,13
060590219164002,31,0,1,0,0
060590219164004,4,0,4,0,0
060590219171004,3,0,0,0,0
060590219171006,19,0,6,0,0
060590219171010,7,0,7,0,0
060590219171011,1,0,1,0,0
060590219171013,2,0,2,0,0
060590219171014,13,0,13,0,0
060590219171015,8,0,1,0,0
060590219171016,4,0,0,0,0
060590219172002,141,0,116,0,10
060590219172003,4,0,0,0,0
060590219172006,45,0,1,0,0
060590219172007,3,0,2,0,0
060590219172015,15,0,0,0,0
060590219172017,326,326,0,0,0
060590219173002,2,0,0,0,0
060590219173003,22,0,22,0,0
060590219173005,9,0,2,0,0
060590219173006,24,0,0,0,0
060590219173008,3,0,0,0,0
060590219173012,28,0,22,0,0
060590219173014,7,0,1,0,0
060590219173015,9,0,0,0,0
060590219173017,20,0,18,0,0
060590219173018,9,0,9,0,0
060590219173019,19,0,19,0,0
060590219173020,8,0,1,0,0
060590219173021,1,0,0,0,0
060590219181000,141,90,8,0,0
060590219181001,1,0,0,0,0
060590219181004,8,0,0,0,0
060590219181005,10,0,1,0,0
060590219181006,3,0,3,0,0
060590219181007,1,0,0,0,0
060590219181008,7,0,4,0,0
060590219181009,204,0,170,0,0
060590219181010,3,1,2,0,0
060590219182000,71,17,12,0,0
060590219182001,10,0,2,0,0
060590219182003,1,0,0,0,0
060590219182005,1,0,0,0,0
060590219183004,28,25,2,0,0
060590219183005,1,0,0,0,0
060590219183006,63,9,1,0,7
060590219183007,2,0,2,0,0
060590219191000,104,7,24,0,31
060590219191001,35,0,3,0,0
060590219191002,3,0,0,0,0
060590219191004,47,0,6,0,12
060590219191005,14,0,0,0,0
060590219191008,41,12,5,0,0
060590219191009,15,0,0,0,0
060590219191010,101,0,98,0,0
060590219191011,61,0,0,2,0
060590219192000,4,0,4,0,0
060590219192001,1,0,1,0,0
060590219192004,50,0,41,0,0
060590219192005,12,0,9,0,0
060590219192006,2,0,2,0,0
060590219192007,13,0,11,2,0
060590219192008,64,0,31,0,0
060590219192011,66,0,46,0,20
060590219201000,30,0,1,8,3
060590219201001,6,0,1,0,0
060590219201002,3,0,0,0,0
060590219202000,18,2,4,0,0
060590219202002,7,0,0,0,0
060590219202003,3,0,3,0,0
060590219202004,6,0,1,0,0
060590219203000,24,0,3,0,0
060590219203001,3,0,0,0,0
060590219204000,59,0,16,0,0
060590219204001,5,0,0,0,0
060590219204002,48,0,6,0,0
060590219204003,32,0,17,0,2
060590219204004,34,29,3,0,0
060590219204005,2,0,1,0,0
060590219205000,24,0,8,0,6
060590219205002,6,0,1,0,0
060590219205003,23,0,11,4,0
060590219205004,29,1,16,0,0
060590219206000,21,0,7,0,0
060590219211000,76,0,10,0,0
060590219211003,22,9,0,3,0
060590219211011,1,0,0,0,0
060590219211014,7,0,2,0,0
060590219211015,123,77,0,0,44
060590219212000,20,0,4,0,0
060590219212001,5,0,2,0,0
060590219212002,3,0,0,0,0
060590219212003,3,0,3,0,0
060590219212004,17,0,9,0,3
060590219212005,11,0,1,0,0
060590219212006,1,0,1,0,0
060590219212007,6,0,0,0,0
060590219213000,22,0,14,0,8
060590219213001,148,0,3,12,0
060590219213002,9,0,0,0,0
060590219221000,1024,0,34,86,0
060590219221001,1116,9,27,32,433
060590219221002,183,0,76,0,103
060590219221005,510,0,44,1,48
060590219221008,55,0,0,0,31
060590219221009,316,3,23,9,0
060590219221010,434,18,82,0,96
060590219221012,2,0,0,0,0
060590219222000,16,0,6,0,0
060590219222001,2,0,2,0,0
060590219222002,1,0,0,0,0
060590219223000,17,0,9,0,0
060590219223001,29,0,1,0,0
060590219223002,5,0,4,0,0
060590219223003,1,0,1,0,0
060590219223004,2,0,1,0,0
060590219224000,10,0,3,0,0
060590219224002,7,0,1,0,0
060590219224003,5,0,4,0,0
060590219224004,1,0,1,0,0
060590219224005,11,0,0,0,11
060590219224006,8,0,2,1,0
060590219224007,1,0,1,0,0
060590219224008,6,0,0,0,0
060590219231000,25,0,12,0,0
060590219231008,2,0,0,0,0
060590219231009,4,0,4,0,0
060590219231010,7,0,0,0,0
060590219231011,7,0,0,0,0
060590219232000,2,0,1,0,0
060590219232002,7,0,3,0,0
060590219232003,5,0,3,0,0
060590219232006,4,0,3,0,0
060590219232007,5,0,3,0,0
060590219233003,19,0,3,0,0
060590219233005,3,0,1,0,0
060590219233007,5,0,5,0,0
060590219234000,6,0,0,0,0
060590219234001,2,0,0,0,0
060590219234002,13,0,2,0,0
060590219234003,17,0,7,0,4
060590219234004,5,0,2,0,0
060590219234005,42,0,29,0,6
060590219234006,18,0,0,0,9
060590219235001,6,0,1,0,0
060590219235002,3,0,2,0,0
060590219235004,26,0,0,0,0
060590219235007,9,0,4,0,0
060590219235008,8,0,0,0,0
060590219235009,6,0,0,0,0
060590219241000,16,0,2,0,0
060590219241002,4,0,1,0,0
060590219241003,6,0,2,0,0
060590219241006,9,0,2,0,0
060590219242000,12,0,1,0,0
060590219242001,18,0,0,0,0
060590219242002,10,0,2,0,0
060590219242003,1,0,1,0,0
060590219242004,4,0,2,0,0
060590219242006,27,0,2,0,0
060590219243000,3,3,0,0,0
060590219243007,423,1,7,0,56
060590219243010,7,0,0,0,0
060590219243014,180,0,0,15,165
060590219243015,270,0,0,0,20
060590219243016,1395,0,32,0,21
060590219243017,152,0,0,0,0
060590219243018,175,0,109,0,0
060590219243019,137,0,2,0,111
060590219243020,371,0,28,0,0
060590219243032,163,17,0,110,36
060590219243042,1,0,0,0,0
060590219243056,609,0,15,17,0
060590219243057,2,0,2,0,0
060590219243059,1,0,1,0,0
060590219244000,21,0,9,0,1
060590219244001,15,0,2,0,0
060590219244002,1,0,1,0,0
060590219244004,2,0,1,0,0
060590219244005,2,0,1,0,0
060590219244006,66,49,7,0,0
060590219244009,6,0,0,0,0
060590320021000,31,0,0,0,0
060590320021001,104,4,0,0,27
060590320021002,7,0,1,0,0
060590320021003,6,0,6,0,0
060590320021004,1,0,1,0,0
060590320021006,2,0,0,0,0
060590320022001,63,0,7,0,16
060590320022002,6,0,6,0,0
060590320022003,2,0,0,0,0
060590320022005,23,0,1,6,0
060590320022006,3,0,0,0,0
060590320022009,3,0,0,0,0
060590320022010,2,0,1,0,0
060590320022011,8,0,0,0,0
060590320022012,2,0,0,0,0
060590320022013,3,0,0,0,0
060590320022014,33,0,9,0,0
060590320023000,11,0,7,0,0
060590320023001,9,0,0,0,0
060590320023002,24,0,1,0,0
060590320023003,3,0,0,0,0
060590320023004,2,2,0,0,0
060590320023005,15,0,2,0,0
060590320023007,1,0,1,0,0
060590320023008,66,65,0,0,0
060590320023009,25,0,0,0,0
060590320023010,4,0,2,0,0
060590320023011,1,0,1,0,0
060590320024001,4,0,0,0,0
060590320024002,15,0,4,3,0
060590320024004,2,0,0,0,0
060590320024005,6,0,6,0,0
060590320024006,5,0,1,0,0
060590320024008,1,0,1,0,0
060590320024009,5,0,4,0,0
060590320031002,14,0,1,0,0
060590320031003,192,50,11,2,24
060590320031005,224,0,85,8,16
060590320031008,1,0,0,0,0
060590320031009,4,0,0,0,0
060590320032000,10,10,0,0,0
060590320032002,9,0,0,0,0
060590320032003,14,0,0,0,4
060590320032006,4,0,0,0,0
060590320032007,17,0,15,0,0
060590320032008,6,0,2,0,0
060590320032009,41,38,3,0,0
060590320032010,6,0,4,0,0
060590320032011,21,0,8,0,0
060590320032015,13,0,1,0,0
060590320033001,13,0,10,0,0
060590320033002,4,0,0,0,0
060590320033003,10,0,3,0,0
060590320033004,5,0,5,0,0
060590320033005,7,0,3,0,0
060590320033006,2,0,2,0,0
060590320033008,3,0,3,0,0
060590320033009,4,0,4,0,0
060590320111010,24,0,0,0,0
060590320111013,48,0,0,0,0
060590320111022,18,0,0,0,0
060590320111032,3,0,0,0,0
060590320111033,18,3,9,0,0
060590320111043,17,0,0,0,0
060590320112001,15,0,0,14,0
060590320112002,4,0,0,0,0
060590320112007,2,0,2,0,0
060590320112014,7,0,2,0,0
060590320112016,8,0,0,0,0
060590320112026,6,0,0,0,0
060590320112027,26,0,0,0,0
060590320121003,103,103,0,0,0
060590320121004,143,143,0,0,0
060590320121005,143,0,143,0,0
060590320121007,2,0,2,0,0
060590320121008,7,0,3,0,0
060590320121009,7,0,0,0,0
060590320121011,57,41,1,0,0
060590320121012,4,0,0,0,0
060590320121013,10,0,1,0,0
060590320121014,1,0,0,0,0
060590320121016,6,0,0,0,0
060590320121017,4,0,1,0,0
060590320122000,48,0,0,0,0
060590320122002,17,0,17,0,0
060590320122003,9,0,0,0,0
060590320122005,8,0,1,0,0
060590320122006,2,0,0,0,0
060590320122007,10,0,1,1,0
060590320123000,148,0,1,0,105
060590320123001,33,10,1,0,0
060590320123002,12,0,4,1,0
060590320123003,2,0,2,0,0
060590320123004,8,0,5,0,0
060590320131000,14,0,1,0,2
060590320131001,39,33,0,0,0
060590320131002,2,0,0,0,0
060590320131003,1061,0,708,0,0
060590320131004,33,0,7,0,0
060590320131006,9,0,0,0,0
060590320131007,28,0,27,0,0
060590320131008,17,0,17,0,0
060590320132002,99,0,72,0,0
060590320132003,6,0,1,0,0
060590320132005,102,0,91,0,0
060590320132006,150,0,11,0,91
060590320132007,201,0,97,102,0
060590320132009,18,0,0,0,0
060590320132010,23,0,2,0,0
060590320132012,19,0,14,0,0
060590320132014,13,0,0,0,0
060590320133000,3,0,0,0,0
060590320133001,10,0,1,0,0
060590320133004,3,0,2,0,0
060590320133006,8,0,0,0,0
060590320134001,1365,0,744,0,25
060590320134002,152,0,65,0,0
060590320134003,74,0,3,0,0
060590320134004,301,6,34,104,90
060590320134005,99,0,0,0,38
060590320134007,32,0,20,0,0
060590320134008,55,0,55,0,0
060590320134009,637,8,133,0,72
060590320134010,21,0,9,0,1
060590320134012,52,0,0,0,52
060590320141000,374,0,37,0,171
060590320141001,40,0,36,0,0
060590320141002,705,2,13,0,298
060590320141004,9,0,1,0,0
060590320141005,8,0,2,0,0
060590320141006,61,61,0,0,0
060590320141008,15,0,0,0,0
060590320141010,371,28,1,0,59
060590320141016,2,0,2,0,0
060590320141022,9,0,3,0,0
060590320141023,2,0,2,0,0
060590320141024,3,0,3,0,0
060590320141029,7,0,1,0,0
060590320142000,2,0,2,0,0
060590320142001,64,0,10,0,0
060590320142003,10,0,3,0,0
060590320143000,17,0,2,0,0
060590320143001,84,0,1,0,19
060590320143002,17,0,5,0,11
060590320143004,294,0,269,0,11
060590320151002,52,50,1,0,0
060590320151003,2,0,2,0,0
060590320151004,9,0,4,0,0
060590320151008,24,0,14,0,0
060590320151009,1,0,1,0,0
060590320151011,79,0,39,0,30
060590320151012,14,0,14,0,0
060590320151013,9,0,0,0,0
060590320152000,382,62,97,20,127
060590320152002,6,0,6,0,0
060590320152003,10,0,10,0,0
060590320152004,104,60,0,3,4
060590320152006,47,0,15,0,29
060590320152008,1,0,0,0,0
060590320153001,10,0,0,0,0
060590320153002,6,0,0,0,0
060590320153003,8,0,5,0,0
060590320153005,279,70,26,29,95
060590320153008,32,0,6,0,10
060590320154000,39,0,28,0,0
060590320154001,403,0,92,0,52
060590320154003,24,0,15,0,0
060590320154004,22,0,2,0,0
060590320154005,38,0,34,0,0
060590320154008,32,0,10,0,0
060590320154009,22,0,22,0,0
060590320201000,7,0,2,0,0
060590320201001,1,0,1,0,0
060590320201003,340,232,28,9,1
060590320201005,5,0,0,0,0
060590320201006,15,0,1,0,0
060590320201008,5,0,0,0,0
060590320201010,26,0,0,0,0
060590320201011,23,0,0,0,0
060590320201012,6,0,0,0,0
060590320201014,2,0,0,0,0
060590320202000,27,0,2,0,0
060590320202001,51,46,1,0,0
060590320202002,5,0,1,0,0
060590320202003,1,0,0,0,0
060590320202005,2,0,0,0,0
060590320202006,1,0,1,0,0
060590320202008,10,8,0,0,0
060590320202010,3,0,0,0,0
060590320202011,1,0,1,0,0
060590320202012,14,0,1,0,4
060590320202013,2,0,2,0,0
060590320203000,18,0,12,0,0
060590320203002,11,0,0,0,0
060590320203003,93,0,0,0,0
060590320203005,4,0,1,0,0
060590320203006,285,2,2,0,40
060590320221000,517,81,251,0,0
060590320221001,1,0,1,0,0
060590320221003,2,0,2,0,0
060590320221005,1,0,0,0,0
060590320221008,9,0,0,0,0
060590320221009,3,0,0,0,0
060590320221011,11,0,5,0,0
060590320221012,32,0,0,10,9
060590320221013,4,0,2,0,0
060590320221014,1,0,0,0,0
060590320221017,1,0,0,0,0
060590320222002,271,0,0,0,0
060590320222003,3138,27,3028,0,0
060590320222006,1,0,1,0,0
060590320222008,2,0,2,0,0
060590320222009,1,0,1,0,0
060590320222010,246,12,85,0,47
060590320222011,13,0,0,0,0
060590320222012,2074,15,23,0,485
060590320222013,147,0,54,0,59
060590320222014,12,0,8,0,0
060590320222016,2,0,2,0,0
060590320222020,221,0,3,0,85
060590320222023,2,0,1,0,0
060590320222024,9,0,0,0,0
060590320222025,2,0,2,0,0
060590320223000,22,0,0,0,0
060590320223001,4,0,2,0,0
060590320223002,16,0,0,0,0
060590320223003,1,0,0,0,0
060590320223004,1,0,0,0,0
060590320223005,139,0,0,125,14
060590320223006,15,0,2,0,0
060590320223008,358,151,0,0,13
060590320223009,25,0,0,0,25
060590320224000,256,0,29,0,75
060590320224001,37,0,20,0,17
060590320224002,122,0,122,0,0
060590320224003,19,0,0,0,0
060590320224004,80,0,0,0,22
060590320224006,29,0,4,0,0
060590320224007,9,0,0,0,0
060590320224008,9,0,0,0,0
060590320224012,1654,1636,0,0,3
060590320224013,1542,1307,0,0,7
060590320271001,5,0,1,0,0
060590320271003,5,0,2,0,0
060590320271004,7,0,2,0,0
060590320271009,96,0,37,0,1
060590320271011,17,0,0,0,0
060590320271012,108,26,0,0,0
060590320271013,31,0,0,0,0
060590320271014,26,0,0,0,0
060590320271015,4,0,0,0,0
060590320271016,20,0,13,0,0
060590320271017,2,0,0,0,0
060590320271018,12,0,0,0,0
060590320271019,6,0,2,0,0
060590320272002,19,0,2,0,14
060590320272004,13,6,3,0,0
060590320272005,4,0,3,0,0
060590320272006,15,0,10,0,0
060590320273001,12,0,5,0,0
060590320273002,51,0,8,0,0
060590320273003,1,0,1,0,0
060590320281001,5,0,5,0,0
060590320281002,4,0,4,0,0
060590320281003,9,0,0,0,0
060590320281006,16,12,2,0,0
060590320281008,9,0,0,0,0
060590320281009,14,0,10,0,0
060590320282000,132,0,29,0,54
060590320282001,173,0,13,23,0
060590320282002,20,0,0,0,0
060590320282003,603,41,187,0,0
060590320282004,5,0,5,0,0
060590320282005,10,0,7,0,0
060590320282006,2,0,2,0,0
060590320282007,2,0,1,0,0
060590320282009,28,0,0,0,19
060590320282010,1058,18,241,2,45
060590320282012,152,0,50,0,0
060590320282013,611,0,180,0,25
060590320282014,3,0,2,0,0
060590320282020,146,0,0,23,60
060590320282021,274,0,2,5,26
060590320282022,286,45,0,3,0
060590320282023,334,79,18,10,1
060590320282025,957,885,0,0,0
060590320291000,10,3,7,0,0
060590320291001,7,0,0,0,0
060590320291004,3,0,0,0,0
060590320291005,5,0,0,0,0
060590320291006,7,0,0,0,0
060590320291007,2,0,0,0,0
060590320292000,10,0,6,0,0
060590320292001,15,0,0,0,0
060590320292003,2,0,2,0,0
060590320292004,1,0,1,0,0
060590320292005,12,0,0,0,0
060590320292007,1,0,0,0,0
060590320293000,3,0,3,0,0
060590320293001,15,0,2,0,0
060590320293002,8,0,1,0,0
060590320293004,1,0,1,0,0
060590320293005,4,0,1,0,0
060590320301000,184,170,5,0,0
060590320301001,16,0,0,0,0
060590320301002,66,37,1,0,0
060590320301003,4,0,3,0,0
060590320301004,2,0,1,0,0
060590320301005,15,0,0,0,0
060590320302000,36,3,1,0,0
060590320302001,6,0,2,0,0
060590320302003,6,0,2,4,0
060590320302004,2,0,2,0,0
060590320302006,6,0,0,0,0
060590320302007,8,0,2,0,0
060590320302008,10,0,4,1,0
060590320302009,2,0,0,0,2
060590320302010,5,0,0,0,0
060590320302011,10,0,1,0,0
060590320311001,5,0,5,0,0
060590320311002,14,0,1,12,0
060590320311004,20,0,0,0,17
060590320311005,1,0,1,0,0
060590320311007,12,9,0,0,0
060590320311008,22,0,5,0,0
060590320311009,14,0,2,0,0
060590320312001,633,4,59,1,166
060590320312003,15,0,7,0,0
060590320312004,3,0,2,0,0
060590320312007,6,0,2,0,0
060590320312008,11,0,4,0,0
060590320312011,14,0,4,0,0
060590320312012,25,0,8,0,0
060590320312013,3,0,0,0,0
060590320321001,106,0,14,16,44
060590320321002,30,0,0,0,0
060590320321003,7,0,0,0,0
060590320321004,8,0,0,0,0
060590320322000,5,0,1,0,0
060590320322001,5,0,4,0,0
060590320322004,5,0,1,0,0
060590320322005,5,0,0,0,0
060590320322006,160,154,0,0,0
060590320322008,2,0,0,0,0
060590320322009,2,0,0,0,0
060590320322010,5,0,5,0,0
060590320331000,5,0,0,0,0
060590320331002,9,0,1,0,0
060590320331004,23,0,13,0,0
060590320331005,2,0,1,0,0
060590320331006,2,0,0,0,0
060590320332000,3,0,0,0,0
060590320332002,1,0,0,0,0
060590320332004,2,0,0,0,0
060590320332005,2,0,2,0,0
060590320333000,7,2,2,0,0
060590320333003,6,0,1,0,0
060590320333005,12,0,5,0,0
060590320333006,2,0,2,0,0
060590320341000,10,0,4,0,0
060590320341001,4,0,0,0,0
060590320341002,52,0,1,2,0
060590320341003,1,0,1,0,0
060590320341004,1,0,0,0,0
060590320341005,3,0,2,0,0
060590320341007,5,0,5,0,0
060590320342000,59,0,9,0,0
060590320342001,5,0,0,0,0
060590320342002,4,0,0,0,0
060590320342003,1,0,0,0,0
060590320342004,8,0,1,0,0
060590320342007,51,0,0,0,0
060590320342008,5,0,0,0,0
060590320342009,6,0,1,0,0
060590320342010,6,0,3,0,0
060590320342011,8,0,1,0,0
060590320342012,12,0,0,0,0
060590320343000,5,0,0,0,0
060590320343001,15,0,9,0,0
060590320343003,1,0,1,0,0
060590320343004,4,0,2,0,0
060590320351000,2,0,0,0,0
060590320351001,17,0,14,0,0
060590320351002,12,0,12,0,0
060590320351003,9,0,1,0,0
060590320351004,10,0,1,0,0
060590320351005,5,0,2,0,0
060590320351006,8,0,0,0,8
060590320351007,20,14,0,0,0
060590320351008,6,0,5,0,0
060590320351009,2,0,0,0,0
060590320352000,243,0,0,20,62
060590320352002,7,0,0,6,0
060590320352003,16,0,0,0,0
060590320352004,5,0,0,0,0
060590320361000,234,1,174,0,27
060590320361002,9,0,0,0,0
060590320361004,129,59,0,67,0
060590320361005,5,0,0,0,0
060590320361007,42,0,13,0,0
060590320362001,3,0,0,0,0
060590320362002,3,0,1,0,0
060590320362004,120,0,2,0,0
060590320362005,5,0,3,0,0
060590320362008,19,0,2,0,0
060590320362012,5,0,0,0,0
060590320362014,36,13,2,3,0
060590320362015,19,0,0,0,0
060590320362017,1,0,0,0,0
060590320362018,56,50,1,0,1
060590320362020,12,0,12,0,0
060590320362022,24,0,0,0,0
060590320362023,80,55,3,0,15
060590320371000,62,0,2,0,41
060590320371007,14,0,0,0,0
060590320371008,4,0,0,0,0
060590320371009,1,0,1,0,0
060590320371013,1,0,0,0,0
060590320371014,4,0,2,0,0
060590320371018,1,0,1,0,0
060590320371020,2,0,2,0,0
060590320371022,35,0,0,24,0
060590320372000,88,0,9,0,4
060590320372002,6,0,0,0,0
060590320372003,2,0,2,0,0
060590320372004,63,0,0,0,10
060590320372005,8,0,4,0,0
060590320372007,2,0,2,0,0
060590320373000,510,1,28,4,56
060590320373003,2,0,0,0,0
060590320373009,2,0,2,0,0
060590320373012,5,0,4,0,0
060590320381001,29,0,6,0,0
060590320381002,24,0,22,0,0
060590320381003,1,0,0,0,0
060590320381004,42,0,10,0,0
060590320381006,1,0,1,0,0
060590320381010,25,3,3,0,0
060590320381011,17,0,1,0,0
060590320382000,25,14,1,0,0
060590320382001,19,0,1,0,0
060590320382002,6,0,1,0,0
060590320382003,6,0,1,0,0
060590320383000,76,0,0,0,12
060590320383001,38,0,0,0,20
060590320383002,51,0,10,0,12
060590320383003,17,0,5,0,0
060590320383004,12,0,5,0,0
060590320383005,196,2,12,24,38
060590320383006,21,0,3,0,0
060590320383007,6,3,1,0,0
060590320383008,1,0,0,0,0
060590320383010,2,0,0,0,0
060590320383011,6,0,2,0,0
060590320383012,441,24,27,29,128
060590320391002,14,0,3,0,0
060590320391003,16,0,1,0,8
060590320391004,7,0,1,0,0
060590320391005,13,0,1,0,0
060590320392001,14,0,1,0,0
060590320392002,13,0,1,0,0
060590320392003,1,0,0,0,0
060590320392004,2,0,0,0,0
060590320392006,1,1,0,0,0
060590320392009,9,0,5,0,0
060590320392010,5,0,1,0,0
060590320392011,26,0,0,0,0
060590320392012,1,0,1,0,0
060590320392013,11,0,5,0,0
060590320392014,2,0,0,0,0
060590320393000,47,45,1,0,0
060590320393002,3,0,0,0,0
060590320393003,12,0,5,0,0
060590320393004,1,0,0,0,0
060590320394000,8,0,0,0,0
060590320394002,1,0,0,0,0
060590320394005,111,60,0,1,29
060590320401002,35,16,3,0,0
060590320401003,3,0,0,0,0
060590320401004,1,0,0,0,0
060590320401005,8,0,4,0,0
060590320401008,15,0,2,0,0
060590320401009,4,0,0,0,0
060590320401010,56,0,1,0,0
060590320401011,4,0,0,0,0
060590320402000,11,0,1,0,0
060590320402001,39,0,28,0,0
060590320402002,16,0,0,0,0
060590320402003,9,0,0,0,0
060590320402004,3,0,0,0,0
060590320411010,9,0,0,0,0
060590320411015,4,0,0,0,0
060590320411020,66,0,2,0,42
060590320411023,22,0,0,0,14
060590320411024,13,1,0,0,0
060590320411029,42,0,2,0,0
060590320411038,2,0,0,0,0
060590320411040,2,0,0,0,0
060590320411061,1,0,0,0,0
060590320421000,24,0,0,0,0
060590320421001,85,0,3,0,0
