GEOID20,C000,CNS15,CNS16,CNS17,CNS18
060590421143000,31,0,18,0,0
060590421143001,9,0,0,0,0
060590421143002,6,0,0,0,0
060590421143003,6,0,0,0,0
060590421143004,6,0,0,0,0
060590421151002,187,19,0,0,4
060590421151005,9,0,0,0,0
060590421151006,129,8,0,0,1
060590421151007,1,0,0,0,0
060590421151008,19,0,0,0,0
060590421151010,51,0,2,0,29
060590421151011,4,0,0,0,0
060590421151012,5,2,1,0,0
060590421151014,6,0,0,0,0
060590421151015,24,2,0,0,1
060590421151016,13,0,0,0,0
060590421161001,146,0,0,0,27
060590421161002,30,0,0,2,8
060590421161003,61,0,6,0,26
060590421161004,9,0,0,0,9
060590421161006,36,0,3,0,17
060590421161007,62,0,0,0,0
060590421161008,14,0,0,0,0
060590421161009,1,0,0,1,0
060590421161010,20,0,13,0,0
060590421161011,6,0,0,0,0
060590421161012,5,0,5,0,0
060590421161014,18,0,0,0,0
060590421161015,6,0,0,0,0
060590421161016,19,0,0,0,13
060590421161017,8,0,0,2,0
060590421161018,9,0,2,0,0
060590421162001,2,0,2,0,0
060590421162002,46,0,0,0,40
060590421162003,17,0,3,4,0
060590421162004,4,0,0,0,0
060590421162005,13,0,0,0,8
060590421162007,4,0,0,0,0
060590421162008,6,0,0,0,0
060590421162009,6,0,6,0,0
060590421162010,1,0,0,0,0
060590421163000,9,0,0,0,0
060590421163001,4,0,1,2,0
060590421163003,2,0,0,0,0
060590421163005,9,0,0,0,0
060590421163006,11,0,0,1,0
060590421163007,10,0,0,0,0
060590421163008,5,0,4,0,0
060590421163009,5,0,0,0,0
060590421163010,2,0,0,0,0
060590421163011,1,0,0,0,0
060590421163012,2,0,0,0,0
060590421163014,6,0,0,0,0
060590421163015,14,0,0,0,0
060590421163016,3,0,0,0,0
060590421163017,5,0,0,0,0
060590421164003,12,0,0,0,0
060590421164004,50,11,0,0,38
060590421164005,7,0,0,0,0
060590421164006,114,18,0,2,84
060590421164007,21,2,0,0,17
060590421164008,49,12,0,0,37
060590421164013,26,4,0,0,18
060590421164014,14,0,0,1,0
060590421164015,13,0,0,2,0
060590421164016,5,0,0,0,0
060590421164017,1,0,0,0,0
060590421164018,17,0,0,3,0
060590421164021,12,1,0,0,0
060590421164022,3,0,0,0,0
060590421164023,6,0,0,0,0
060590422011002,35,0,0,0,0
060590422011004,74,0,0,0,0
060590422011005,30,0,0,0,0
060590422011006,2440,1989,1,7,0
060590422011007,316,246,0,1,0
060590422011008,5,0,5,0,0
060590422011018,579,0,2,47,19
060590422011020,143,0,67,0,0
060590422011021,552,0,4,0,25
060590422011022,7,0,0,0,0
060590422011024,26,0,0,0,0
060590422011026,3,0,3,0,0
060590422011030,2,0,0,0,0
060590422011032,5,0,5,0,0
060590422011033,16,0,0,0,0
060590422011034,111,0,0,0,10
060590422011035,16,16,0,0,0
060590422011036,293,0,0,0,31
060590422011037,4,0,0,0,0
060590422011038,1,0,0,0,0
060590422011039,1,0,1,0,0
060590422011040,15,0,0,0,0
060590422011043,6,0,0,0,0
060590422012001,1,0,0,0,0
060590422012003,3,0,0,0,0
060590422012004,13,0,0,0,0
060590422012005,10,10,0,0,0
060590422012006,47,47,0,0,0
060590422012007,30,0,2,0,9
060590422012008,15,0,1,0,6
060590422012009,17,0,0,0,7
060590422012010,27,0,0,0,8
060590422012013,1,0,0,0,1
060590422012014,1,0,0,0,1
060590422012017,247,13,0,0,134
060590422012019,2,0,0,0,2
060590422012020,3,0,0,0,3
060590422012021,1,0,1,0,0
060590422012022,18,0,0,0,0
060590422013002,6,0,0,0,0
060590422013004,19,0,3,0,0
060590422013005,12,0,3,0,0
060590422013006,4,0,1,0,0
060590422013007,20,0,0,0,0
060590422013008,3,0,2,0,0
060590422013009,5,0,0,0,0
060590422013010,2,0,0,0,0
060590422013012,2,0,0,0,0
060590422013014,3,0,0,0,0
060590422013016,6,0,0,0,0
060590422014001,7,0,0,0,0
060590422014003,3,0,0,0,0
060590422014004,6,0,0,0,5
060590422014006,5,5,0,0,0
060590422014007,5,0,0,0,0
060590422014008,2,0,0,0,0
060590422014015,12,0,0,0,0
060590422014017,23,0,1,0,0
060590422015001,2,0,0,0,0
060590422015002,138,0,3,0,43
060590422015003,4,0,0,0,0
060590422015004,10,0,0,0,0
060590422015005,4,0,0,0,0
060590422015007,7,0,0,0,0
060590422015008,1,0,1,0,0
060590422015010,4,0,0,0,0
060590422015011,34,0,0,0,0
060590422015012,36,0,7,9,0
060590422015013,13,0,0,0,10
060590422015014,3,0,0,2,0
060590422015015,4,0,0,0,0
060590422015016,1,0,0,0,0
060590422015017,9,0,0,0,0
060590422015022,2,0,0,1,0
060590422015023,3,0,0,0,0
060590422015030,4,0,0,0,0
060590422015031,3,0,0,1,0
060590422015032,1,0,0,1,0
060590422015033,23,0,0,0,4
060590422015035,5,0,1,0,0
060590422031000,5,0,1,0,0
060590422031002,13,1,0,0,0
060590422031003,3,0,1,0,0
060590422031005,3,0,0,0,0
060590422031007,16,0,0,0,0
060590422031008,6,0,0,0,0
060590422031009,3,0,0,0,0
060590422031011,3,0,3,0,0
060590422031012,32,0,0,0,0
060590422031015,44,0,0,0,0
060590422031017,1,1,0,0,0
060590422031018,31,0,0,31,0
060590422032000,91,0,89,2,0
060590422032001,1,0,0,0,0
060590422032006,1,0,1,0,0
060590422032007,9,0,9,0,0
060590422032010,176,22,2,0,0
060590422032014,2,0,0,0,0
060590422032019,8,0,0,0,0
060590422033000,2,0,1,0,0
060590422033001,8,0,0,0,0
060590422033004,7,0,0,0,0
060590422033008,3,0,2,0,0
060590422034000,84,79,0,0,0
060590422034001,2,2,0,0,0
060590422034002,8,8,0,0,0
060590422034003,2,2,0,0,0
060590422034004,153,108,7,0,0
060590422034006,95,78,2,0,0
060590422034008,4,3,0,0,0
060590422034010,1,0,0,0,0
060590422034012,1,0,0,0,0
060590422035000,1,0,0,0,0
060590422035001,4,0,0,0,0
060590422035004,37,0,4,3,0
060590422035006,4,0,0,0,0
060590422035007,1,0,0,0,0
060590422035008,44,0,0,0,0
060590422035009,3,0,0,0,0
060590422035010,14,0,0,0,0
060590422035012,7,0,0,0,0
060590422035013,1,0,0,0,0
060590422035014,11,0,0,0,0
060590422036000,2,0,1,0,0
060590422036001,5,0,1,0,0
060590422036002,18,0,3,3,0
060590422036003,1,0,1,0,0
060590422036004,4,0,0,0,0
060590422036006,2,0,0,0,0
060590422036008,1,0,0,0,0
060590422036009,1,0,0,0,0
060590422036010,5,0,1,0,0
060590422036011,6,0,0,0,0
060590422036012,1,0,0,0,0
060590422036013,4,0,0,0,0
060590422036014,31,0,11,0,0
060590422051000,5,0,4,0,0
060590422051001,2,0,0,0,0
060590422051002,3,0,0,0,0
060590422051004,21,0,2,0,0
060590422051005,19,0,0,0,0
060590422051006,3,0,0,0,0
060590422051007,3,0,0,0,0
060590422051008,14,0,0,0,0
060590422051009,4,0,4,0,0
060590422052000,6,0,2,1,0
060590422052002,27,0,12,0,0
060590422052003,18,0,2,0,0
060590422052004,1,0,0,0,0
060590422052006,2,0,0,0,0
060590422052007,5,0,0,0,0
060590422052008,36,0,16,0,0
060590422053000,207,0,161,0,0
060590422053002,72,0,20,0,0
060590422053004,2,0,1,0,0
060590422053006,18,0,0,0,0
060590422053007,1,0,0,0,0
060590422053010,20,0,0,0,0
060590422053012,2,0,0,0,0
060590422053015,28,0,0,0,0
060590422053016,1,0,0,0,0
060590422053017,11,0,5,0,0
060590422053018,2,0,0,0,0
060590422053019,286,0,136,0,71
060590422053022,16,0,0,0,0
060590422053023,11,0,0,0,0
060590422053024,2,0,0,0,0
060590422053025,7,0,2,0,0
060590422053026,536,0,13,0,117
060590422053028,247,0,115,0,56
060590422053034,1,0,1,0,0
060590422053035,4,0,0,0,0
060590422053036,9,0,6,0,0
060590422053038,16,0,0,0,11
060590422054000,5,0,1,0,0
060590422054001,1,0,0,0,0
060590422054002,7,0,1,0,0
060590422054007,2,0,0,0,0
060590422054008,5,0,1,0,0
060590422054010,4,0,3,0,0
060590422054016,56,0,0,0,0
060590422061001,21,0,15,0,0
060590422061002,3,0,0,0,0
060590422061003,9,0,3,0,0
060590422061004,64,0,63,0,0
060590422061005,6,0,0,0,0
060590422061006,6,0,1,5,0
060590422062002,90,0,2,37,0
060590422062004,78,0,1,0,0
060590422062005,1,0,1,0,0
060590422062008,104,0,54,0,3
060590422062009,76,1,35,0,0
060590422062010,122,0,109,0,0
060590422062011,22,14,0,0,0
060590422062013,6,2,0,0,0
060590423051000,12,0,0,0,0
060590423051001,5,0,5,0,0
060590423051003,8,0,5,0,0
060590423051012,9,0,9,0,0
060590423051014,2,0,2,0,0
060590423051015,2,0,0,0,0
060590423051017,6,0,0,0,0
060590423051021,34,0,0,0,0
060590423051022,35,0,4,0,4
060590423051023,14,0,0,0,0
060590423051024,6,0,0,0,1
060590423051025,21,0,0,0,0
060590423051032,3,0,0,0,0
060590423051038,4,0,0,0,0
060590423051039,231,0,226,0,0
060590423051040,193,0,187,0,0
060590423051041,18,15,0,0,0
060590423051042,64,0,24,0,0
060590423051044,3,0,2,0,0
060590423051046,3,0,0,0,0
060590423051051,5,0,0,3,0
060590423051052,3,0,0,0,0
060590423051053,5,0,0,0,0
060590423052000,22,0,0,0,14
060590423052001,52,0,1,0,35
060590423052002,1,0,0,0,1
060590423052003,8,0,1,0,2
060590423052004,2,0,1,0,0
060590423052005,107,88,3,0,5
060590423052006,1,0,0,0,0
060590423052008,1,0,0,0,0
060590423052010,1,0,0,0,0
060590423052011,2,0,0,0,0
060590423052012,13,0,0,0,0
060590423052013,239,14,0,0,122
060590423052014,3,0,0,0,0
060590423053000,187,0,21,0,54
060590423053001,8,0,2,0,0
060590423053003,24,0,7,0,0
060590423053005,7,0,0,0,0
060590423053006,1,0,1,0,0
060590423053007,4,0,4,0,0
060590423053008,2,0,1,0,0
060590423053009,67,0,4,0,27
060590423053010,2,0,0,0,0
060590423053012,1,0,0,0,0
060590423071001,453,54,121,0,12
060590423071002,2,0,2,0,0
060590423071003,29,0,0,0,0
060590423071005,9,0,3,0,0
060590423071006,42,0,1,0,0
060590423071007,13,0,13,0,0
060590423071008,13,0,13,0,0
060590423071010,3,0,0,0,0
060590423071011,5,0,2,0,0
060590423071012,15,0,13,0,0
060590423071013,53,53,0,0,0
060590423071014,19,0,7,0,0
060590423071015,40,0,0,0,0
060590423071016,1,0,1,0,0
060590423071017,1,0,1,0,0
060590423071020,6,0,0,0,0
060590423072001,132,0,10,0,43
060590423072003,7,0,7,0,0
060590423072004,11,0,6,0,0
060590423072006,1,0,0,0,0
060590423072007,92,2,0,0,32
060590423072008,179,0,17,0,35
060590423073001,296,0,33,30,208
060590423073002,1,0,1,0,0
060590423073003,4,0,2,0,0
060590423073004,1,0,1,0,0
060590423073005,30,0,9,1,0
060590423073006,11,0,0,0,0
060590423073007,3,0,1,0,0
060590423073008,4,1,0,0,0
060590423073010,8,0,0,0,0
060590423073011,3,0,0,0,0
060590423074000,17,0,3,0,0
060590423075001,1,0,1,0,0
060590423075002,5,0,0,0,0
060590423075004,189,0,25,0,43
060590423111000,155,0,44,0,35
060590423111002,9,0,5,0,0
060590423111003,8,0,5,0,0
060590423111004,3,0,1,0,0
060590423111005,5,0,2,0,0
060590423111006,14,0,0,0,0
060590423111007,32,0,4,0,15
060590423111009,3,0,0,0,0
060590423111011,5,0,2,0,0
060590423111013,2,0,0,0,0
060590423111014,1,0,0,0,0
060590423111015,11,0,1,0,4
060590423112000,55,0,0,0,0
060590423112002,11,0,1,0,0
060590423112005,521,79,294,86,37
060590423112007,141,0,1,0,64
060590423113001,11,0,0,0,0
060590423113002,12,0,2,0,1
060590423113004,1,0,0,0,0
060590423113006,29,0,0,0,0
060590423113008,1,0,0,0,0
060590423113010,8,0,0,0,0
060590423113011,1,0,0,0,0
060590423113012,59,51,0,0,0
060590423113013,5,0,0,0,0
060590423114000,7,0,0,0,0
060590423114001,25,0,1,0,0
060590423114002,11,0,1,0,0
060590423114003,7,0,0,0,0
060590423114004,12,0,1,0,0
060590423114006,3,0,0,0,0
060590423114008,11,0,0,0,0
060590423114009,1,0,0,0,0
060590423114010,5,0,0,0,0
060590423114011,7,0,1,0,0
060590423114012,9,0,0,2,0
060590423114013,3,0,0,0,0
060590423114015,41,0,0,0,0
060590423114016,98,0,50,0,26
060590423114018,1,0,0,0,0
060590423114019,3,0,0,0,0
060590423114020,2,0,0,0,0
060590423114021,1,0,1,0,0
060590423121001,454,261,139,0,34
060590423121003,36,0,3,0,9
060590423121007,4,0,0,0,0
060590423121011,42,39,2,0,0
060590423121012,4,0,1,0,0
060590423121013,5,0,0,0,0
060590423121015,1,0,0,0,0
060590423121016,3,0,0,0,0
060590423121018,28,26,0,0,0
060590423121019,18,0,0,0,0
060590423121020,112,38,0,0,0
060590423121021,1,0,1,0,0
060590423122000,8,0,0,0,0
060590423122003,5,0,2,0,0
060590423122005,445,127,109,0,80
060590423122006,28,0,7,0,0
060590423122007,8,0,8,0,0
060590423122009,77,0,0,72,0
060590423122010,35,0,0,34,0
060590423122011,334,11,50,3,60
060590423122012,93,0,23,3,0
060590423122013,41,0,6,0,0
060590423122014,303,0,92,0,106
060590423122015,281,0,169,17,28
060590423122016,122,0,8,0,0
060590423122017,229,39,38,0,0
060590423122018,9,0,9,0,0
060590423122019,219,0,26,0,0
060590423122021,151,0,0,0,38
060590423122022,127,0,40,0,0
060590423122023,152,2,2,6,22
060590423122024,28,0,0,0,0
060590423122025,41,0,0,0,22
060590423122026,306,0,44,0,21
060590423122027,33,0,0,0,0
060590423122028,424,10,44,0,11
060590423123001,1,0,0,0,0
060590423123002,5,0,2,0,0
060590423124000,75,0,75,0,0
060590423124002,29,0,0,0,0
060590423124003,20,0,5,1,0
060590423124004,142,0,35,24,13
060590423124007,1,0,1,0,0
060590423124009,55,0,10,7,11
060590423124010,51,2,1,0,39
060590423124012,4,0,0,0,0
060590423124014,24,0,4,6,3
060590423124017,707,17,12,0,482
060590423124018,87,4,0,0,53
060590423124019,133,0,5,3,94
060590423124020,50,0,0,0,0
060590423131001,98,0,0,0,96
060590423131003,58,0,2,4,34
060590423131004,2,0,0,0,0
060590423131005,32,0,13,0,0
060590423131006,264,0,6,0,133
060590423131008,116,0,0,0,94
060590423131009,109,0,20,0,16
060590423131010,5,0,0,0,0
060590423131012,32,0,0,0,32
060590423131014,63,0,0,0,13
060590423131015,67,0,8,1,54
060590423131016,22,0,0,0,18
060590423131017,11,0,0,0,0
060590423131018,120,0,2,0,44
060590423131019,4,0,0,0,0
060590423131020,138,0,5,0,70
060590423131026,129,0,0,0,29
060590423131027,473,0,0,0,443
060590423131028,36,0,0,2,21
060590423131031,234,0,0,169,12
060590423131032,579,0,0,0,493
060590423131035,9,0,0,0,0
060590423131039,90,0,0,0,85
060590423131040,1,0,1,0,0
060590423131041,2,0,0,0,0
060590423131046,160,0,14,5,26
060590423132000,2,0,2,0,0
060590423132001,6,0,0,0,0
060590423132002,4,0,3,0,0
060590423132003,22,0,19,0,0
060590423132005,1,0,1,0,0
060590423132007,3,0,0,0,0
060590423133000,2,0,0,0,0
060590423133001,13,0,2,0,0
060590423133002,2,0,0,0,0
060590423133003,2,0,0,0,0
060590423133004,117,0,51,0,0
060590423133007,2,0,0,0,0
060590423133008,7,0,0,0,0
060590423133009,126,0,126,0,0
060590423133010,3,0,2,0,0
060590423133013,2,0,0,0,0
060590423133017,21,0,0,0,21
060590423133020,38,0,3,0,0
060590423133021,63,0,8,0,34
060590423133022,38,0,0,0,34
060590423134000,12,0,0,0,9
060590423134002,3,0,0,0,0
060590423134007,1,0,0,0,0
060590423134008,4,0,0,0,0
060590423134011,3,0,0,0,0
060590423134012,1,0,0,0,0
060590423134013,62,0,2,0,27
060590423135000,3,0,1,0,0
060590423135001,2,0,0,0,0
060590423135003,1,0,1,0,0
060590423135007,5,0,1,0,0
060590423135008,1,0,0,0,0
060590423135009,5,0,0,0,0
060590423135010,3,0,0,0,0
060590423135012,1,0,0,0,0
060590423135017,206,0,14,0,50
060590423135019,4,0,0,3,0
060590423135020,8,0,0,0,1
060590423151002,241,0,5,0,0
060590423151005,506,0,7,0,0
060590423151009,22,0,2,0,7
060590423151011,2,0,2,0,0
060590423151014,1070,55,202,2,1
060590423151015,1,0,1,0,0
060590423151016,1,0,0,0,0
060590423151017,1,0,1,0,0
060590423152003,314,0,4,0,0
060590423152006,16,0,0,0,0
060590423152007,11,0,0,0,0
060590423152011,44,0,0,0,32
060590423152019,7,0,0,0,0
060590423152020,1,0,0,0,0
060590423152021,2,0,0,0,0
060590423153000,38,0,25,0,0
060590423153003,6,0,0,0,0
060590423154000,58,0,10,0,37
060590423154002,1,0,0,0,0
060590423154003,6,0,0,0,0
060590423154006,6,2,1,0,0
060590423154007,14,0,3,0,11
060590423154008,137,42,6,0,7
060590423154009,6,0,2,0,0
060590423154011,81,81,0,0,0
060590423154012,58,0,0,0,0
060590423155002,3,0,0,0,0
060590423155003,2,0,2,0,0
060590423155007,29,0,20,0,0
060590423155008,4,0,0,0,0
060590423155009,2,0,2,0,0
060590423155010,1,0,1,0,0
060590423171000,69,0,57,0,0
060590423171002,26,0,24,0,0
060590423171003,105,0,3,1,26
060590423171004,11,0,0,0,0
060590423171007,7,0,0,0,0
060590423171008,1,0,1,0,0
060590423171009,59,0,4,0,0
060590423172002,15,2,1,0,0
060590423172006,15,0,0,0,0
060590423173000,174,0,10,0,92
060590423173002,133,0,2,121,0
060590423173006,5,0,3,0,0
060590423173007,2,0,0,0,0
060590423173008,202,15,92,0,24
060590423191000,189,0,2,2,0
060590423191002,15,0,8,0,0
060590423191003,8,0,6,0,0
060590423191004,1,0,0,0,0
060590423191006,10,0,0,0,0
060590423191007,13,0,2,0,0
060590423191010,10,0,7,0,0
060590423191012,22,0,7,0,0
060590423191013,17,0,17,0,0
060590423191014,93,0,8,4,16
060590423191015,1,0,0,0,0
060590423191016,123,0,56,0,0
060590423191017,378,0,163,0,36
060590423191018,250,0,19,0,59
060590423191019,6,0,0,0,0
060590423192000,21,0,14,0,0
060590423192001,15,0,0,0,0
060590423192002,15,0,1,0,0
060590423192004,1,0,1,0,0
060590423192007,93,0,0,93,0
060590423201003,6,0,1,0,0
060590423201008,31,0,0,0,0
060590423201010,14,0,0,0,0
060590423201012,5,0,0,0,0
060590423201013,24,0,0,0,0
060590423201014,5,1,2,0,0
060590423201015,1,0,0,0,0
060590423201016,5,0,0,0,0
060590423202003,127,0,11,0,0
060590423202004,14,0,8,0,0
060590423202005,159,0,159,0,0
060590423202007,194,0,0,0,43
060590423202009,123,2,9,0,0
060590423203000,17,0,6,0,0
060590423203001,5,0,0,0,0
060590423203002,2,0,0,2,0
060590423203003,3,0,2,0,0
060590423203004,1,0,1,0,0
060590423203005,4,0,4,0,0
060590423203009,1,0,0,0,0
060590423203010,2,0,0,0,0
060590423203011,2,0,0,0,0
060590423204003,14,0,3,0,0
060590423204004,8,0,1,0,0
060590423204023,771,0,26,5,166
060590423204024,1130,44,36,0,172
060590423204025,370,0,0,0,0
060590423204026,832,0,15,0,0
060590423204032,19,0,0,0,0
060590423204033,159,0,39,68,36
060590423204034,241,8,0,0,0
060590423231001,4,4,0,0,0
060590423231002,35,33,1,0,0
060590423231006,67,55,6,0,0
060590423231009,5,5,0,0,0
060590423231010,3,3,0,0,0
060590423232000,1,0,0,0,0
060590423232001,3,0,0,0,0
060590423232002,8,0,1,0,0
060590423232003,13,0,4,0,0
060590423232006,2,0,0,0,0
060590423232007,1,0,1,0,0
060590423232008,667,0,0,62,595
060590423232009,5,0,0,0,0
060590423232011,2,0,0,0,0
060590423232012,11,0,0,0,0
060590423233000,762,0,4,0,715
060590423233001,60,0,0,0,52
060590423233002,5,0,0,0,0
060590423233008,1,0,0,0,0
060590423233009,4,0,0,0,0
060590423233013,2,0,1,0,0
060590423233014,5,0,0,0,0
060590423234002,2,0,1,0,0
060590423234003,3,0,0,0,0
060590423234004,3,0,0,0,0
060590423234005,1,0,0,0,0
060590423234006,4,0,0,0,0
060590423234007,1,0,1,0,0
060590423234008,1,0,1,0,0
060590423234011,4,0,4,0,0
060590423234012,1,0,1,0,0
060590423234013,2,0,1,0,0
060590423234016,51,0,2,0,0
060590423234017,4,0,0,0,0
060590423241000,19,0,2,1,11
060590423241001,2,0,2,0,0
060590423241002,32,0,6,0,0
060590423241003,1,0,0,0,0
060590423241004,2,0,0,0,0
060590423241007,35,0,35,0,0
060590423241010,2,0,1,0,0
060590423242000,14,0,0,0,0
060590423242001,742,0,459,1,90
060590423242002,39,0,23,0,6
060590423242003,2,0,0,0,0
060590423243002,7,0,0,0,0
060590423243003,11,0,0,0,0
060590423243004,20,0,5,0,0
060590423243006,5,0,2,0,0
060590423243007,10,0,0,0,0
060590423243008,1,0,1,0,0
060590423244001,19,0,0,0,9
060590423244002,5,0,1,0,0
060590423244003,9,0,0,0,8
060590423244004,4,0,0,0,2
060590423244006,1,0,0,0,0
060590423244007,17,0,0,0,6
060590423244009,8,0,0,0,0
060590423244010,8,0,0,0,1
060590423244013,25,0,0,0,0
060590423251002,15,0,0,0,0
060590423251007,3,0,1,0,0
060590423251008,31,0,0,0,0
060590423251009,3,0,0,0,0
060590423251010,12,0,0,0,0
060590423251011,18,0,3,0,0
060590423251012,4,0,0,0,0
060590423251013,9,0,0,0,0
060590423251014,46,45,1,0,0
060590423252001,132,8,6,8,19
060590423252004,48,3,6,3,8
060590423252005,4,0,0,0,0
060590423252006,8,0,4,0,0
060590423252007,15,0,4,0,0
060590423252010,2,0,0,0,0
060590423252011,2,0,0,0,0
060590423261001,7,0,3,0,0
060590423261002,450,0,6,0,395
060590423261003,205,0,13,0,59
060590423262001,2,0,2,0,0
060590423262002,10,0,0,5,0
060590423262003,3,0,0,0,0
060590423262004,15,0,0,0,0
060590423262005,3,0,1,0,0
060590423262006,2,0,0,0,0
060590423262007,41,0,21,1,0
060590423262008,2,0,0,0,0
060590423262009,14,0,2,0,0
060590423262012,56,0,24,3,0
060590423271000,181,106,0,0,0
060590423271002,16,0,2,1,6
060590423271004,5,0,0,0,0
060590423271005,10,0,2,0,0
060590423271006,2,0,0,0,0
060590423271007,45,0,45,0,0
060590423272000,6,0,4,0,0
060590423272002,3,0,1,0,0
060590423272003,20,0,0,0,0
060590423273000,71,0,9,2,21
060590423273002,6,0,0,0,0
060590423273003,14,0,3,0,0
060590423273005,3,0,0,0,0
060590423273006,5,0,0,0,0
060590423273007,6,0,0,0,0
060590423273009,4,0,0,0,0
060590423273010,3,0,0,0,0
060590423273011,18,0,0,0,0
060590423273013,217,28,25,12,79
060590423274000,29,0,0,0,27
060590423274001,508,0,171,0,0
060590423274002,35,0,1,0,25
060590423274003,10,0,0,0,0
060590423274004,3,0,0,0,0
060590423274007,1,0,1,0,0
060590423274009,56,56,0,0,0
060590423274012,1,0,1,0,0
060590423274013,12,0,1,0,0
060590423281000,9,0,0,0,0
060590423281001,379,0,0,73,35
060590423281002,199,0,14,0,128
060590423281006,2,0,2,0,0
060590423281008,7,0,0,0,0
060590423281009,18,0,6,0,0
060590423281012,7,0,0,0,0
060590423281013,39,0,2,0,0
060590423281014,18,0,0,0,0
060590423281015,20,0,0,0,0
060590423281016,6,0,5,0,0
060590423282000,4,0,0,0,0
060590423282001,4,0,0,0,0
060590423282002,23,0,1,0,0
060590423282003,97,0,0,0,8
060590423282005,213,14,98,0,87
060590423282007,10,0,3,0,0
060590423282008,8,0,2,0,0
060590423291000,127,0,5,0,84
060590423291001,20,0,19,0,0
060590423291002,6,0,4,0,0
060590423291003,6,0,2,3,0
060590423291004,1,0,0,0,0
060590423291006,88,0,68,0,0
060590423292000,26,0,0,0,0
060590423292001,10,0,0,0,0
060590423292002,8,0,0,0,0
060590423292003,18,0,18,0,0
060590423292004,2,0,2,0,0
060590423292005,7,0,0,0,0
060590423292006,4,0,0,0,0
060590423292007,6,0,1,0,0
060590423293000,12,0,11,0,0
060590423293001,113,0,9,0,25
060590423293003,2,0,0,0,0
060590423293004,28,0,0,0,0
060590423293007,2,0,0,0,1
060590423301000,4,0,0,0,0
060590423301001,3,0,0,0,0
060590423301002,4,0,0,0,0
060590423301004,7,0,3,0,0
060590423301005,7,0,1,0,0
060590423302000,83,42,7,0,0
060590423303000,23,0,8,0,0
060590423303001,46,21,1,0,0
060590423303002,4,0,1,0,0
060590423303003,1,0,0,0,0
060590423304000,56,1,17,0,0
060590423311000,12,0,1,0,0
060590423311002,9,0,1,0,0
060590423311004,39,0,13,0,0
060590423311005,16,0,3,0,0
060590423311006,4,0,2,0,0
060590423312001,7,0,3,0,0
060590423312002,6,0,4,0,0
060590423312003,2,1,1,0,0
060590423312004,2,0,0,0,0
060590423313000,389,0,51,17,128
060590423313002,2,0,0,0,0
060590423313004,2,0,2,0,0
060590423321000,49,18,20,0,0
060590423321002,7,0,0,0,6
060590423321003,32,0,0,0,26
060590423321006,40,0,0,0,0
060590423321010,1,0,0,0,0
060590423322000,3,0,0,0,0
060590423322001,60,36,7,0,0
060590423322002,11,0,0,0,0
060590423322003,642,6,5,64,134
060590423322004,3,0,0,0,0
060590423322008,9,0,0,3,0
060590423322009,1,0,1,0,0
060590423322011,98,87,2,0,0
060590423322012,2,0,0,0,0
060590423323000,4,0,1,0,0
060590423323001,6,0,0,0,0
060590423323004,3,0,1,0,0
060590423323005,18,0,2,0,0
060590423323006,3,0,0,0,0
060590423323008,5,0,0,0,0
060590423323009,1,0,1,0,0
060590423323011,99,0,87,0,0
060590423323012,120,31,7,0,27
060590423331004,267,31,0,17,10
060590423331007,1,0,0,0,0
060590423331008,19,0,0,0,0
060590423331010,106,42,0,0,0
060590423331011,343,17,70,0,3
060590423331013,720,10,211,12,2
060590423331014,279,20,68,3,31
060590423331015,108,0,0,0,108
060590423331016,3,0,0,0,0
060590423331018,46,0,0,0,0
060590423331020,35,2,20,0,0
060590423331021,19,0,13,0,3
060590423331023,68,62,1,0,0
060590423331026,14,0,9,0,0
060590423331031,172,0,172,0,0
060590423331033,156,0,20,0,106
060590423331038,9,0,0,0,0
060590423332004,19,0,0,0,19
060590423332005,2,0,2,0,0
060590423332006,29,0,1,0,13
060590423332009,71,0,2,12,0
060590423332010,5,0,5,0,0
060590423332011,14,0,4,0,0
060590423332012,12,0,9,0,0
060590423341000,17,0,0,0,17
060590423341001,89,13,47,0,0
060590423341002,3,3,0,0,0
060590423341007,3,0,3,0,0
060590423341008,1,0,0,0,0
060590423341009,140,0,27,0,111
060590423342002,6,0,6,0,0
060590423342003,1,0,0,0,0
060590423342004,35,0,2,0,20
060590423342005,5,0,2,0,0
060590423342006,1,0,1,0,0
060590423343000,6,0,5,0,0
060590423343001,17,0,2,0,0
060590423343002,12,0,0,0,0
060590423343003,6,0,0,0,0
060590423343004,9,0,5,0,0
060590423343005,6,0,4,0,0
060590423343006,265,0,1,0,33
060590423343007,44,0,0,0,0
060590423343009,30,17,0,0,0
060590423343011,2,0,2,0,0
060590423344000,38,0,9,0,10
060590423344001,20,0,5,0,4
060590423344002,15,0,0,0,0
060590423351001,164,0,0,0,65
060590423351005,35,0,0,0,28
060590423351006,18,0,0,0,12
060590423351008,2,0,2,0,0
060590423351009,8,0,0,0,0
060590423351010,1,0,0,1,0
060590423351011,2,0,2,0,0
060590423351014,3,0,1,0,0
060590423351017,26,0,0,0,0
060590423352002,18,0,5,0,2
060590423352005,51,0,18,2,0
060590423352008,49,0,33,0,0
060590423353002,1,0,1,0,0
060590423353003,57,0,13,0,7
060590423353004,1,0,0,0,0
060590423353005,2,0,2,0,0
060590423353006,3,0,0,0,0
060590423353007,3,0,0,0,0
060590423361000,35,0,6,0,11
060590423361002,24,0,3,0,0
060590423361003,4,0,0,0,0
