GEOID20,C000,CNS15,CNS16,CNS17,CNS18
060590320594011,8,1,5,0,0
060590320595000,7,0,0,0,0
060590320595001,6,0,1,0,0
060590320595002,1,0,1,0,0
060590320595005,8,0,0,0,0
060590320595007,19,0,0,0,0
060590320595008,1,0,0,0,0
060590320595009,1,0,0,0,0
060590320595011,1,0,0,0,0
060590320595012,1,0,0,0,0
060590320595013,6,0,6,0,0
060590320611000,10,0,1,0,0
060590320611001,392,0,186,0,0
060590320611002,2,0,0,0,0
060590320611003,18,0,0,0,0
060590320611005,3,0,3,0,0
060590320611006,3,0,1,0,0
060590320612000,97,0,3,0,0
060590320612001,5,0,0,0,0
060590320612002,122,0,1,0,0
060590320612003,1,0,0,0,0
060590320612004,1,0,0,0,0
060590320612005,6,0,1,0,0
060590320612009,16,0,2,0,0
060590320612011,2,0,0,0,0
060590320612012,3,0,0,0,0
060590320612015,1,0,0,0,0
060590320612018,3,0,0,0,0
060590320612020,2,0,0,0,0
060590320613000,5,0,1,0,0
060590320613001,1,0,0,0,0
060590320613002,6,0,1,0,0
060590320613003,9,0,0,0,0
060590320613005,24,0,8,1,0
060590320613008,1,0,0,0,0
060590320613010,1,0,0,0,0
060590320613011,9,0,4,0,0
060590320613012,3,0,0,0,0
060590320614000,97,0,0,0,0
060590320614001,7,0,1,0,0
060590320614003,30,0,0,0,0
060590320614004,158,0,0,0,0
060590320621001,28,0,9,0,0
060590320621002,1,0,1,0,0
060590320621004,3,0,0,0,0
060590320621005,2,1,0,0,0
060590320621006,2,0,1,0,0
060590320621008,22,0,0,0,0
060590320621010,28,5,1,0,0
060590320622000,15,3,1,0,0
060590320622001,17,0,0,0,0
060590320622002,11,0,1,0,0
060590320622003,11,0,0,0,0
060590320622004,35,0,0,0,27
060590320622005,4,1,0,0,0
060590320622006,16,3,2,0,0
060590320622007,30,0,3,0,0
060590320622008,1,0,1,0,0
060590320622009,4,0,0,0,0
060590320622010,20,0,0,0,0
060590320631000,16,0,1,0,5
060590320631002,18,0,1,0,4
060590320631005,7,0,0,0,4
060590320631006,1,0,0,0,0
060590320631008,5,0,0,0,0
060590320631009,4,0,0,0,0
060590320631015,418,0,0,43,193
060590320631016,97,0,7,0,37
060590320631017,1,0,1,0,0
060590320631019,1,0,0,0,0
060590320631023,742,0,249,0,5
060590320631025,2018,314,864,0,502
060590320632000,146,26,9,5,0
060590320632001,7,0,0,0,0
060590320632003,2,0,0,0,0
060590320632004,7,1,0,2,0
060590320632005,2,0,0,2,0
060590320632006,2,0,2,0,0
060590320632007,57,0,52,0,0
060590320632008,2,0,0,0,0
060590320633000,60,8,10,0,0
060590320633001,15,0,0,0,0
060590320633002,2,0,0,0,0
060590320633003,2,0,2,0,0
060590320633007,4,0,2,0,0
060590320641004,12,3,0,0,0
060590320641005,25,0,0,0,0
060590320641006,11,0,0,0,0
060590320641007,1,0,0,0,0
060590320641008,1,0,0,0,0
060590320641010,15,0,3,0,0
060590320641011,14,0,0,0,0
060590320641012,1,0,0,0,0
060590320641013,23,0,0,0,0
060590320641014,1,0,0,0,0
060590320641015,4,0,0,0,0
060590320641017,20,0,0,0,0
060590320641018,5,0,0,0,0
060590320642001,307,0,1,238,52
060590320642002,9,0,0,1,0
060590320642003,1,0,0,0,0
060590320642004,27,25,0,0,0
060590320642005,6,0,0,0,0
060590320642006,8,0,0,0,0
060590320643021,1755,0,1697,0,0
060590320643022,55,0,0,0,0
060590320643023,9,0,0,0,2
060590320643027,75,0,0,49,0
060590320643029,1,0,0,1,0
060590320643030,8,0,0,0,5
060590320651000,18,13,1,0,0
060590320651001,6,1,1,0,0
060590320651003,11,0,0,0,0
060590320652000,81,71,3,0,0
060590320653001,211,0,13,0,99
060590320653002,1,0,0,0,0
060590320653003,2,0,0,0,0
060590320653004,12,0,1,0,0
060590320653005,110,82,6,0,3
060590320653007,4,0,0,0,0
060590320654006,108,78,0,0,0
060590320654010,20,0,1,0,0
060590320654012,2,0,0,0,0
060590320654013,21,0,16,0,0
060590320654018,12,0,6,0,0
060590320662000,2,0,1,0,0
060590320662005,2,0,1,0,0
060590320662007,1314,36,240,65,302
060590320662013,6,0,0,0,0
060590320666001,47,0,0,0,0
060590320666002,2,0,1,0,0
060590320666003,4,0,0,0,0
060590320666008,198,0,0,0,0
060590421061001,8,0,0,0,0
060590421061002,1,0,0,0,0
060590421061003,23,4,0,0,0
060590421061004,2,0,0,0,0
060590421061009,5,0,0,0,0
060590421061011,1,0,0,0,1
060590421061012,4,0,0,0,0
060590421062002,12,6,1,0,0
060590421062003,4,0,2,0,0
060590421062004,2,0,0,0,0
060590421062005,28,0,0,0,0
060590421062006,24,0,0,0,0
060590421062007,118,6,0,0,22
060590421062009,1,0,0,0,0
060590421062010,49,0,0,0,30
060590421062011,13,0,0,0,0
060590421062012,57,28,1,0,16
060590421062013,1,0,0,0,0
060590421062014,33,0,9,0,0
060590421062016,10,0,0,0,0
060590421062030,200,0,0,13,55
060590421071001,332,0,0,0,0
060590421071002,12,0,0,0,0
060590421071004,187,0,0,0,34
060590421071005,65,0,0,0,0
060590421071006,9,0,0,0,0
060590421071007,62,0,0,0,0
060590421071010,4,0,2,0,0
060590421071011,168,0,31,0,13
060590421071012,31,0,1,0,0
060590421071013,58,0,0,0,12
060590421071014,37,0,0,0,0
060590421071015,21,0,0,0,0
060590421071016,115,0,0,0,33
060590421072000,28,0,0,0,0
060590421072001,18,0,0,0,0
060590421072002,31,0,2,0,0
060590421072003,1,0,0,0,0
060590421072004,134,0,0,0,26
060590421072005,41,0,0,0,0
060590421072006,21,0,12,0,0
060590421072007,54,0,53,0,0
060590421072008,90,0,84,0,0
060590421072009,70,0,7,5,33
060590421072011,14,0,0,0,0
060590421072015,7,0,0,0,0
060590421072017,4,0,0,0,0
060590421072018,1,0,0,0,0
060590421072020,4,0,0,0,0
060590421072021,5,0,0,0,0
060590421072023,1,0,1,0,0
060590421081000,15,0,0,5,0
060590421081001,4,0,0,1,0
060590421081002,1,0,0,0,0
060590421081004,3,0,0,1,0
060590421081006,3,0,0,0,0
060590421081007,3,0,1,0,0
060590421081008,8,0,0,2,0
060590421081010,1,0,0,0,0
060590421082001,34,0,5,0,0
060590421082002,230,0,5,0,170
060590421082003,41,0,0,3,16
060590421082004,179,0,32,0,61
060590421082005,244,12,0,1,146
060590421082006,80,0,0,0,74
060590421082007,8,0,0,0,0
060590421082008,101,0,2,25,10
060590421082009,138,0,11,0,99
060590421082010,1,0,0,0,0
060590421083000,2,0,2,0,0
060590421083001,10,0,0,0,0
060590421083003,39,0,0,0,32
060590421083006,2,0,0,0,0
060590421083007,6,0,0,0,0
060590421083008,8,0,0,0,0
060590421083009,3,0,0,0,0
060590421083011,17,0,0,0,15
060590421083012,56,0,0,0,48
060590421084000,3,0,0,0,0
060590421084002,3,0,0,0,0
060590421084003,4,0,0,0,0
060590421084004,8,0,0,0,0
060590421084005,4,0,1,0,0
060590421084006,25,23,2,0,0
060590421084008,6,0,0,0,0
060590421084009,8,0,0,0,0
060590421084010,1,0,0,0,0
060590421084011,1,0,0,1,0
060590421085000,60,0,0,12,8
060590421085001,5,0,3,0,0
060590421085002,65,0,7,7,0
060590421085003,114,0,24,0,54
060590421085004,4,0,2,0,0
060590421091000,1403,35,26,5,0
060590421091001,1503,0,10,55,0
060590421091002,1922,12,123,2,188
060590421091003,2,0,0,0,0
060590421091006,22,0,1,0,1
060590421091008,3,0,0,0,0
060590421091009,231,0,0,0,0
060590421091011,13,0,0,0,0
060590421092000,52,42,0,0,0
060590421092001,8,0,0,0,0
060590421092003,1,0,1,0,0
060590421092004,3,0,0,0,0
060590421092006,7,0,0,0,0
060590421092007,7,0,3,0,0
060590421092009,1,0,1,0,0
060590421093000,11,9,1,0,0
060590421093001,1,0,1,0,0
060590421093002,3,0,1,0,0
060590421094000,1051,0,12,0,44
060590421094001,114,0,0,0,0
060590421094002,129,0,44,83,0
060590421094004,10,0,0,0,0
060590421094005,12,0,1,0,0
060590421094006,497,0,42,2,0
060590421094007,144,0,0,39,0
060590421094008,15,0,0,0,0
060590421094009,3,0,0,0,0
060590421094010,1,0,0,0,0
060590421094011,215,0,2,0,83
060590421111000,3,0,0,1,0
060590421111001,1,0,0,0,0
060590421111004,17,0,0,9,0
060590421111005,11,0,0,4,0
060590421111006,5,0,1,0,0
060590421111010,4,0,0,0,0
060590421111011,1,0,0,0,0
060590421111012,3,0,1,0,0
060590421111013,6,0,2,0,0
060590421112001,9,0,0,0,0
060590421112002,10,0,0,0,0
060590421112003,1,0,1,0,0
060590421112004,25,4,13,0,0
060590421112006,40,0,0,0,0
060590421112008,11,0,0,0,0
060590421113001,51,0,2,0,0
060590421113002,4,0,0,0,0
060590421113003,1,0,0,0,0
060590421114001,8,0,0,1,0
060590421114002,101,60,0,0,16
060590421114003,5,0,0,0,0
060590421114004,11,0,7,0,0
060590421114005,4,0,0,0,0
060590421114006,9,0,0,0,0
060590421115001,8,0,2,0,0
060590421115002,13,0,4,0,0
060590421115003,1,0,0,0,0
060590421115004,48,1,5,0,1
060590421115005,7,0,3,0,0
060590421115008,7,0,2,0,0
060590421115010,4,0,2,0,0
060590421121002,1,0,0,0,0
060590421121005,79,0,68,0,0
060590421121006,5,0,1,0,0
060590421121009,454,27,78,13,25
060590421121010,16,0,2,0,0
060590421121011,1,0,0,0,0
060590421121014,65,10,4,0,0
060590421121017,4,0,1,0,0
060590421121020,10,1,0,0,0
060590421121021,3,0,0,0,0
060590421121022,22,0,0,0,0
060590421121023,8,0,4,0,0
060590421121025,1,0,0,0,0
060590421121026,2,0,0,0,0
060590421121027,12,0,12,0,0
060590421121028,68,0,0,0,0
060590421121032,2,0,0,2,0
060590421121033,14,0,13,0,0
060590421121034,3,0,0,0,0
060590421121035,19,0,19,0,0
060590421122000,7,0,4,0,0
060590421122001,17,6,5,0,0
060590421122004,23,0,7,0,0
060590421122005,3,0,1,0,0
060590421122007,2,0,2,0,0
060590421122009,4,0,0,0,0
060590421123001,238,30,4,2,0
060590421123002,2,0,0,0,0
060590421123003,4,0,0,0,0
060590421123005,18,0,1,0,0
060590421131000,28,0,1,0,0
060590421131001,1,0,0,0,0
060590421131005,13,0,0,0,0
060590421131006,2,0,0,0,0
060590421131007,5,0,0,0,0
060590421131010,151,119,1,0,27
060590421131013,17,0,0,0,0
060590421131014,1,0,0,0,0
060590421131015,2,0,0,0,0
060590421132000,402,0,0,16,0
060590421132001,11,0,0,0,0
060590421132003,38,0,6,24,0
060590421132004,33,0,1,0,0
060590421132005,54,0,0,0,12
060590421133000,4,0,0,0,0
060590421133001,15,0,3,0,0
060590421133003,79,0,0,0,0
060590421133005,220,0,2,0,70
060590421133006,8,0,0,0,0
060590421134001,1,0,0,0,0
060590421134002,5,0,0,0,0
060590421134003,6,0,1,0,0
060590421134009,36,5,11,0,0
060590421141000,51,0,0,0,0
060590421141006,56,0,1,0,31
060590421141007,3,0,0,0,0
060590421141008,15,0,1,0,0
060590421141009,16,1,0,0,0
060590421141010,38,0,0,0,30
060590421141012,78,0,0,0,0
060590421141013,20,0,0,0,0
060590421141014,1,0,0,0,0
060590421141015,15,0,0,0,10
060590421141016,6,0,0,0,0
060590421141017,4,0,0,0,0
060590421141018,23,0,0,0,0
060590421141019,3,0,2,0,0
060590421141020,55,0,0,0,14
060590421141021,12,0,0,0,0
060590421142001,7,0,0,0,0
060590421142004,129,0,1,1,81
060590421143000,61,0,42,5,0
060590421143001,11,0,0,0,0
060590421143002,3,0,0,0,0
060590421143003,2,0,0,0,0
060590421143004,6,0,0,0,0
060590421151002,212,14,0,0,4
060590421151005,12,0,2,0,0
060590421151006,120,3,0,0,1
060590421151007,1,0,0,0,0
060590421151008,20,0,0,0,0
060590421151009,2,0,0,0,0
060590421151010,97,0,2,0,24
060590421151011,4,0,0,0,0
060590421151012,3,1,0,0,0
060590421151014,14,0,0,0,0
060590421151015,25,1,0,0,0
060590421151016,8,0,0,0,0
060590421161001,143,0,0,0,30
060590421161002,37,0,4,1,0
060590421161003,71,0,8,0,25
060590421161004,15,0,0,0,13
060590421161006,26,0,2,0,13
060590421161007,43,0,0,0,0
060590421161008,20,0,0,0,14
060590421161009,1,0,0,0,0
060590421161010,28,0,23,0,0
060590421161011,2,0,2,0,0
060590421161012,5,0,5,0,0
060590421161014,20,0,0,0,0
060590421161015,12,0,0,0,0
060590421161016,27,0,0,0,22
060590421161017,5,0,0,0,0
060590421161018,5,0,3,0,0
060590421162001,6,0,2,0,0
060590421162002,9,0,0,0,0
060590421162003,15,0,3,5,0
060590421162004,2,0,0,0,0
060590421162005,3,0,0,0,0
060590421162007,2,0,0,0,0
060590421162008,3,0,0,0,0
060590421162009,7,0,7,0,0
060590421162010,3,0,0,0,0
060590421162012,7,0,0,0,6
060590421163000,6,0,0,0,0
060590421163001,6,0,1,2,0
060590421163005,5,0,0,0,0
060590421163006,6,0,0,0,0
060590421163007,5,0,0,0,0
060590421163008,7,0,2,0,0
060590421163009,7,0,0,0,0
060590421163010,1,0,0,0,0
060590421163012,1,0,0,0,0
060590421163014,1,0,0,0,0
060590421163015,8,0,0,0,0
060590421163016,2,0,0,0,0
060590421164003,2,0,0,0,0
060590421164004,56,4,0,0,48
060590421164005,4,0,0,0,0
060590421164006,112,11,0,2,96
060590421164007,18,2,0,0,14
060590421164008,68,8,0,0,59
060590421164013,35,5,0,0,28
060590421164014,8,0,0,1,0
060590421164015,15,0,1,0,0
060590421164016,7,0,0,0,0
060590421164017,2,0,0,0,0
060590421164018,21,0,0,4,0
060590421164021,18,0,0,1,0
060590421164022,11,0,0,0,0
060590421164023,7,0,0,0,0
060590422011002,27,0,0,0,0
060590422011004,67,0,0,0,0
060590422011005,91,0,0,0,0
060590422011006,3022,2489,1,0,0
060590422011007,395,342,0,0,0
060590422011018,581,0,0,44,21
060590422011020,83,0,1,0,0
060590422011021,550,0,4,0,32
060590422011022,7,0,0,0,0
060590422011027,17,0,1,0,0
060590422011030,1,0,0,0,0
060590422011033,17,0,0,0,0
060590422011034,96,0,0,0,5
060590422011035,11,11,0,0,0
060590422011036,213,0,0,0,26
060590422011037,2,0,0,0,0
060590422011038,2,0,0,0,0
060590422011039,3,0,3,0,0
060590422011040,13,0,0,0,0
060590422011043,8,0,0,0,0
060590422012001,2,0,0,0,0
060590422012003,8,0,0,0,0
060590422012004,4,0,0,0,0
060590422012005,10,10,0,0,0
060590422012006,37,37,0,0,0
060590422012007,30,0,2,0,14
060590422012008,20,0,0,0,7
060590422012009,9,0,0,0,4
060590422012010,33,0,1,0,8
060590422012013,2,0,0,0,0
060590422012017,268,8,0,0,147
060590422012022,14,0,0,0,0
060590422013002,11,0,0,0,0
060590422013004,22,0,6,0,0
060590422013005,9,0,2,0,0
060590422013006,4,0,1,0,0
060590422013007,24,0,0,0,0
060590422013008,6,0,1,0,0
060590422013009,7,0,3,0,0
060590422013010,2,0,0,0,0
060590422013012,3,0,0,0,0
060590422013014,2,0,0,0,0
060590422013016,3,0,0,0,0
060590422014001,7,0,0,0,0
060590422014003,3,0,0,0,0
060590422014004,4,0,0,0,3
060590422014006,4,4,0,0,0
060590422014007,1,0,0,0,0
060590422014013,2,0,0,0,0
060590422014015,13,0,0,0,0
060590422014017,23,0,0,0,0
060590422015002,108,0,6,8,29
060590422015003,3,0,0,0,0
060590422015004,16,0,0,0,0
060590422015005,3,0,0,0,0
060590422015007,6,0,0,0,0
060590422015008,1,0,1,0,0
060590422015011,41,0,0,0,0
060590422015012,19,0,8,8,0
060590422015013,12,0,0,0,10
060590422015014,3,0,0,1,0
060590422015015,1,0,0,0,0
060590422015017,6,0,0,0,0
060590422015021,1,0,0,0,0
060590422015022,2,0,0,2,0
060590422015023,1,0,0,0,0
060590422015027,1,0,0,0,0
060590422015029,1,0,0,0,0
060590422015030,2,0,0,1,0
060590422015031,4,0,0,0,0
060590422015033,19,0,0,0,0
060590422015035,10,0,0,0,0
060590422015036,1,0,0,1,0
060590422031000,2,0,0,0,0
060590422031002,1,1,0,0,0
060590422031003,1,0,0,0,0
060590422031005,4,0,0,0,0
060590422031007,13,0,0,0,0
060590422031008,1,0,0,0,0
060590422031009,11,0,0,0,0
060590422031011,5,0,0,0,0
060590422031012,25,0,0,0,0
060590422031015,56,0,0,0,0
060590422031018,30,0,0,30,0
060590422032000,78,0,78,0,0
060590422032006,1,0,1,0,0
060590422032007,3,0,0,0,0
060590422032010,141,12,0,0,0
060590422032019,7,0,0,0,0
060590422033000,1,0,1,0,0
060590422033001,4,0,0,0,0
060590422033002,2,0,0,0,0
060590422033004,2,0,0,0,0
060590422033008,3,0,1,0,0
060590422034000,8,0,0,0,0
060590422034001,1,0,0,0,0
060590422034004,38,0,4,0,0
060590422034006,6,0,0,0,0
060590422034010,2,0,0,0,0
060590422035000,2,0,0,0,0
060590422035001,2,0,0,0,0
060590422035004,46,0,13,3,0
060590422035005,22,0,0,0,0
060590422035006,2,0,0,0,0
060590422035007,1,0,0,0,0
060590422035008,63,0,0,0,0
060590422035009,1,0,0,0,0
060590422035010,9,0,0,0,0
060590422035012,4,0,0,0,0
060590422035014,24,0,1,0,0
060590422036000,13,5,1,0,0
060590422036002,45,24,0,0,0
060590422036004,3,0,0,0,0
060590422036006,2,0,0,0,0
060590422036010,5,0,1,0,0
060590422036011,6,0,0,0,0
060590422036012,2,2,0,0,0
060590422036013,2,0,0,0,0
060590422036014,23,0,0,0,0
060590422051000,3,0,2,0,0
060590422051001,5,0,0,0,0
060590422051002,7,0,0,0,0
060590422051003,4,0,0,0,0
060590422051004,16,0,1,0,0
060590422051005,15,0,0,0,0
060590422051006,2,0,0,0,0
060590422051008,4,0,0,0,0
060590422051009,2,0,2,0,0
060590422052000,2,0,0,0,0
060590422052002,15,0,0,4,0
060590422052003,13,0,0,0,0
060590422052006,2,0,0,0,0
060590422052007,3,0,0,0,0
060590422052008,27,0,16,1,0
060590422053000,189,3,143,0,0
060590422053002,57,0,9,0,0
060590422053004,3,0,0,0,0
060590422053006,9,0,0,4,0
060590422053007,1,0,0,0,0
060590422053010,13,0,0,0,0
060590422053015,14,0,0,0,0
060590422053016,1,0,0,0,0
060590422053017,12,0,6,0,0
060590422053018,10,0,10,0,0
060590422053019,289,0,131,0,49
060590422053020,3,0,0,0,0
060590422053022,13,0,0,0,0
060590422053023,6,0,0,0,0
060590422053024,1,0,0,0,0
060590422053025,5,0,2,0,0
060590422053026,534,5,1,0,116
060590422053028,185,0,112,0,49
060590422053034,1,0,1,0,0
060590422053035,1,0,0,0,0
060590422053036,3,0,0,0,0
060590422053038,18,0,0,0,10
060590422054000,5,0,0,0,0
060590422054002,14,0,1,0,0
060590422054008,3,0,2,0,0
060590422054010,1,0,0,0,0
060590422054014,1,0,0,1,0
060590422054016,18,0,0,0,0
060590422054017,2,0,0,0,0
060590422061001,25,0,18,0,0
060590422061002,3,0,0,0,0
060590422061003,3,0,0,0,0
060590422061004,63,0,63,0,0
060590422061005,5,0,0,0,0
060590422061006,8,0,0,8,0
060590422062002,56,0,0,39,0
060590422062004,44,0,0,0,0
060590422062005,2,0,2,0,0
060590422062008,118,0,74,0,1
060590422062009,67,0,34,0,0
060590422062010,108,0,108,0,0
060590422062011,9,0,0,0,0
060590422062013,3,0,0,0,0
060590423051000,12,0,0,0,0
060590423051001,11,0,11,0,0
060590423051003,13,0,3,0,0
060590423051012,10,0,10,0,0
060590423051014,1,0,0,0,0
060590423051015,9,0,0,0,0
060590423051017,4,0,0,0,0
060590423051019,5,0,0,0,0
060590423051021,14,0,0,0,0
060590423051022,26,0,3,0,8
060590423051023,5,0,0,0,0
060590423051024,3,0,0,0,1
060590423051025,10,0,0,10,0
060590423051026,1,0,0,0,0
060590423051032,1,0,0,0,0
060590423051033,1,0,1,0,0
060590423051036,1,0,0,0,0
060590423051038,2,0,0,0,0
060590423051039,67,0,59,0,0
060590423051040,52,0,46,0,0
060590423051041,6,0,0,0,0
060590423051042,45,0,9,0,1
060590423051044,1,0,0,0,0
060590423051046,1,0,0,0,0
060590423051050,2,0,0,0,0
060590423051051,4,0,0,3,0
060590423051052,1,0,0,0,0
060590423051053,6,0,0,0,0
060590423052000,10,0,0,0,10
060590423052001,47,0,2,0,40
060590423052002,2,0,1,0,0
060590423052003,10,0,3,0,5
060590423052004,2,0,0,0,0
060590423052005,118,82,1,0,11
060590423052006,10,0,0,0,0
060590423052008,3,0,0,0,0
060590423052010,2,0,0,0,0
060590423052011,1,0,0,0,0
060590423052012,18,0,0,0,0
060590423052013,211,9,0,0,79
060590423052014,3,0,3,0,0
060590423053000,168,0,2,0,34
060590423053001,6,0,1,0,0
060590423053003,24,0,7,0,0
060590423053005,1,0,0,0,0
060590423053006,3,0,3,0,0
060590423053007,2,0,2,0,0
060590423053009,77,0,7,2,31
060590423071001,395,17,68,0,11
060590423071002,3,0,3,0,0
060590423071003,21,0,1,0,0
060590423071004,1,0,0,0,0
060590423071005,9,0,1,0,0
060590423071006,36,0,1,0,0
060590423071007,7,0,7,0,0
060590423071008,6,0,6,0,0
060590423071010,3,0,0,0,0
060590423071011,2,0,1,0,0
060590423071012,19,2,13,0,0
060590423071013,38,38,0,0,0
060590423071014,23,0,4,0,0
060590423071015,34,0,0,0,0
060590423071016,3,0,3,0,0
060590423071017,3,0,3,0,0
060590423071020,8,0,1,0,0
060590423072001,161,0,16,0,46
060590423072003,6,0,6,0,0
060590423072004,14,0,9,0,0
060590423072005,2,0,0,0,0
060590423072007,58,0,0,0,19
060590423072008,158,0,10,0,18
060590423072009,2,0,0,0,0
060590423073001,228,0,32,51,102
060590423073002,7,0,7,0,0
060590423073003,3,0,2,0,0
060590423073004,2,0,2,0,0
060590423073005,23,0,12,0,0
060590423073006,25,0,0,2,0
060590423073007,1,0,0,0,0
060590423073008,1,0,0,0,0
060590423073010,9,0,0,0,0
060590423074000,11,0,0,0,0
060590423074001,1,0,0,0,0
060590423075001,3,0,2,0,0
060590423075002,9,0,0,0,0
060590423075004,166,1,28,0,34
060590423111000,173,0,44,0,56
060590423111002,12,0,3,0,0
060590423111003,4,0,0,0,0
060590423111004,1,0,0,0,0
060590423111005,6,0,1,0,0
060590423111006,5,0,0,0,0
060590423111007,29,0,4,0,14
060590423111011,6,0,1,0,0
060590423111014,1,0,0,0,0
060590423111015,14,0,3,0,3
060590423112000,55,0,0,0,0
060590423112002,5,0,2,0,0
060590423112005,301,34,190,0,6
060590423112007,164,0,0,0,65
060590423113001,15,0,0,0,0
060590423113002,20,0,0,0,1
060590423113004,1,0,0,0,0
060590423113005,2,0,0,0,0
060590423113006,15,0,0,0,0
060590423113007,5,0,0,0,0
060590423113008,5,0,0,0,0
060590423113010,9,0,0,0,0
060590423113012,55,37,0,0,0
060590423113013,9,0,0,0,0
060590423114000,2,0,0,0,0
060590423114001,19,0,0,0,0
060590423114002,11,0,1,0,0
060590423114003,6,0,0,0,0
060590423114004,4,0,0,0,0
060590423114005,1,0,0,0,0
060590423114006,10,0,6,0,0
060590423114008,9,0,0,0,0
060590423114009,3,0,0,0,0
060590423114010,8,0,0,0,0
060590423114011,12,0,1,0,0
060590423114012,7,0,0,1,0
060590423114013,1,0,0,0,0
060590423114016,116,0,63,0,21
060590423114019,5,0,1,0,0
060590423114020,1,0,0,0,0
060590423114021,1,0,1,0,0
060590423121001,388,226,126,0,15
060590423121003,18,0,1,0,0
060590423121005,1,0,0,0,0
060590423121011,34,31,3,0,0
060590423121012,6,0,1,0,0
060590423121013,2,0,0,0,0
060590423121018,13,10,0,0,0
060590423121019,3,0,0,0,0
060590423121020,147,37,0,0,0
060590423121021,1,0,1,0,0
060590423122000,2,0,0,0,0
060590423122002,2,0,0,0,0
060590423122003,1,0,1,0,0
060590423122005,422,31,132,0,117
060590423122006,25,0,7,0,0
060590423122007,4,0,3,0,0
060590423122009,68,0,0,66,0
060590423122010,43,0,0,43,0
060590423122011,269,2,55,0,61
060590423122012,158,0,2,3,0
060590423122013,36,0,6,0,0
060590423122014,190,0,62,0,45
060590423122015,401,0,256,0,69
060590423122016,88,0,5,5,0
060590423122017,399,48,214,44,0
060590423122018,3,0,3,0,0
060590423122019,221,0,9,0,0
060590423122021,134,0,0,0,44
060590423122022,116,0,25,0,7
060590423122023,174,0,0,3,21
060590423122024,20,0,0,0,0
060590423122025,30,0,0,0,21
060590423122026,284,0,64,0,31
060590423122027,31,0,0,0,0
060590423122028,493,10,41,0,0
060590423123002,4,0,2,0,0
060590423124000,80,0,80,0,0
060590423124002,35,0,0,14,0
060590423124003,14,0,0,1,5
060590423124004,78,0,1,17,30
060590423124008,1,0,1,0,0
060590423124009,17,0,0,1,13
060590423124010,53,1,1,0,39
060590423124012,3,0,0,0,0
060590423124014,13,0,1,5,6
060590423124016,2,0,0,0,0
060590423124017,698,20,4,0,492
060590423124018,81,4,0,0,42
060590423124019,100,0,3,2,71
060590423124020,55,0,0,2,6
060590423131000,6,0,0,0,0
060590423131001,82,0,0,0,81
060590423131003,28,0,1,3,9
060590423131005,22,0,3,0,0
060590423131006,282,0,12,0,137
060590423131008,96,0,0,0,92
060590423131009,96,0,0,0,0
060590423131010,2,0,0,0,0
060590423131012,41,0,2,0,39
060590423131014,60,0,0,0,12
060590423131015,60,0,4,0,46
060590423131016,22,0,0,0,14
060590423131017,17,0,6,2,0
060590423131018,173,0,5,0,43
060590423131019,5,0,0,0,0
060590423131020,216,0,2,0,60
060590423131026,94,0,0,0,81
060590423131027,589,0,0,0,554
060590423131028,17,0,0,1,6
060590423131031,326,0,0,196,79
060590423131032,513,0,0,19,406
060590423131035,10,0,0,0,0
060590423131039,110,0,0,0,110
060590423131040,1,0,1,0,0
060590423131046,163,0,4,6,26
060590423132000,4,0,4,0,0
060590423132001,6,0,0,0,0
060590423132002,5,0,3,0,0
060590423132003,16,0,13,0,0
060590423132005,8,0,8,0,0
060590423132010,1,0,0,0,0
060590423133000,4,0,0,0,0
060590423133001,2,0,2,0,0
060590423133003,1,0,0,0,0
060590423133004,114,0,38,0,0
060590423133007,5,0,0,0,0
060590423133008,10,0,0,0,0
060590423133009,24,0,24,0,0
060590423133010,5,0,2,0,0
060590423133012,1,0,1,0,0
060590423133020,29,0,3,0,0
060590423133021,73,0,6,0,48
060590423133022,36,0,0,0,34
060590423134000,16,0,0,0,11
060590423134002,2,0,0,0,0
060590423134003,17,0,0,0,0
060590423134008,7,0,0,0,0
060590423134011,4,0,0,0,0
060590423134012,4,0,0,0,0
060590423134013,180,0,11,0,37
060590423135000,3,0,1,0,0
060590423135001,4,0,0,0,0
060590423135003,17,0,1,0,0
060590423135007,5,0,4,0,0
060590423135010,2,0,2,0,0
060590423135011,6,0,2,0,0
060590423135012,4,0,0,0,0
060590423135017,251,0,15,0,60
060590423135018,8,0,8,0,0
060590423135019,1,0,0,0,0
060590423135020,8,0,0,0,1
060590423151002,276,0,0,0,0
060590423151005,434,0,5,0,0
060590423151009,20,0,0,0,14
060590423151011,1,0,1,0,0
060590423151014,1055,62,173,1,48
060590423151015,3,0,2,0,0
060590423152003,303,0,3,0,0
060590423152006,14,0,0,0,0
060590423152007,10,0,0,0,0
060590423152011,44,0,0,0,37
060590423152019,8,0,0,0,0
060590423152020,1,0,0,0,0
060590423153000,40,0,28,0,0
060590423153003,6,0,0,0,0
060590423154000,15,0,5,0,0
060590423154003,5,0,0,0,0
060590423154006,4,1,0,0,0
060590423154007,17,0,6,0,11
060590423154008,93,2,9,0,16
060590423154009,3,0,2,0,0
060590423154011,64,64,0,0,0
060590423155003,3,0,3,0,0
060590423155005,1,0,0,0,0
060590423155007,36,0,23,0,0
060590423155009,3,0,3,0,0
060590423171000,34,0,16,0,0
060590423171002,84,0,25,0,0
060590423171003,67,0,1,11,0
060590423171004,3,0,0,0,0
060590423171007,2,0,0,0,0
